시도명,시군구명,시설구분,시설명,상세주소,시설면적,주거능력,관리부서,지자체담당자연락처,경도,위도
전라남도,고흥군,마을회관,금오마을회관,전라남도 고흥군 두원면 금오길 19,115,44,박창봉,010-3611-4238,127.31730465,34.65244342
전라남도,고흥군,마을회관,석촌마을회관,전라남도 고흥군 두원면 두원석촌길 1,92,35,장석만,010-5329-4761,127.31228125,34.63686027
전라남도,고흥군,마을회관,상대마을회관,전라남도 고흥군 두원면 상대길 28,88,33,진수자,010-7156-0120,127.3095237,34.63248922
전라남도,고흥군,마을회관,반산마을회관,전라남도 고흥군 두원면 반산길 81,84,32,김용구,010-7387-8995,127.30363382,34.64961961
전라남도,고흥군,마을회관,동촌마을회관,전라남도 고흥군 두원면 두원동촌1길 64,106,40,송연수,010-3601-4258,127.31614975,34.65992759
전라남도,고흥군,마을회관,지등마을회관,전라남도 고흥군 두원면 지등길 29,83,31,김영호,010-4604-9377,127.2968914,34.63560143
전라남도,고흥군,마을회관,용암회관,전라남도 고흥군 영남면 용바위길 29-17 ,40,15,마성환,010-3648-8996,127.50490782,34.59493553
전라남도,고흥군,마을회관,간천마을회관,전라남도 고흥군 영남면 동방간천1길 10,83,31,류한옥,010-4165-9968,127.48522483,34.61068798
전라남도,고흥군,경로당,능정여경로당,전라남도 고흥군 영남면 능정길 24-6 ,52,20,강홍우,010-8614-0438,127.4151262,34.59031441
전라남도,고흥군,마을회관,사도마을여경로당,전라남도 고흥군 영남면 사도진해안길 139,83,31,정원철,010-8604-8012,127.41934415,34.58303993
전라남도,고흥군,마을회관,만호마을회관,전라남도 고흥군 영남면 천사로 645-3 ,83,31,김동일,010-9443-9066,127.41935158,34.59690739
전라남도,보성군,학교,복내중학교,전라남도 보성군 복내면 송재로 1926,430,130,복내중학교,,127.14112637,34.89899087
전라남도,보성군,학교,벌교상업고등학교,전라남도 보성군 벌교읍 홍암로 61,1804,547,벌교상업고등학교,,127.35028541,34.84625576
전라남도,보성군,학교,노동초등학교,전라남도 보성군 노동면 거석길 218,90,27,노동초등학교,,127.0490161,34.82403617
전라남도,보성군,학교,벌교고등학교,전라남도 보성군 벌교읍 채동선로 115,1276,387,벌교고등학교,,127.34323287,34.83378017
전라남도,보성군,학교,벌교중학교,전라남도 보성군 벌교읍 조정래길 86-27 ,711,215,보성중학교,,127.34355522,34.85034588
전라남도,보성군,학교,낙성초등학교,전라남도 보성군 벌교읍 채동선로 706,511,155,낙성초등학교,,127.31418962,34.8765781
전라남도,보성군,학교,홍지 중고등학교,전라남도 보성군 벌교읍 녹색로 5071,1489,451,홍지중고등학교,,127.29700285,34.84141975
전라남도,보성군,학교,보성초등학교,전라남도 보성군 보성읍 송재로 161-8 ,632,191,보성초등학교,,127.07840746,34.77119518
전라남도,고흥군,경로당,신성마을경로당,전라남도 고흥군 영남면 우천신성길 5,66,25,마병수,010-3603-9155,127.47056686,34.62265979
전라남도,고흥군,경로당,간천여경로당,전라남도 고흥군 영남면 동방간천1길 7,87,33,간천마을회,010-4165-9968,127.48549202,34.61085118
전라남도,화순군,학교,화순초등학교,전라남도 화순군 화순읍 동헌길 9-7 ,331,127,신기평,061-370-0101,126.9847122,35.0655126
전라남도,화순군,마을회관,교리 마을회관,전라남도 화순군 화순읍 대교로 30,71,27,이경동,061-374-1413,126.98264418,35.06327957
전라남도,화순군,경로당,공간아파트(남)경로당,전라남도 화순군 화순읍 진각로 181-19 (공간빌리지아파트),89,34,구현우,,126.98481634,35.06709451
전라남도,보성군,학교,득량남초등학교,전라남도 보성군 득량면 월평1길 50,788,239,득량남초등학교,,127.18648542,34.75239815
전라남도,보성군,학교,회천초등학교,전라남도 보성군 회천면 남부관광로 2343,476,144,회천초등학교,,127.08534572,34.6732726
전라남도,화순군,경로당,순곡마을회경로당,전라남도 화순군 화순읍 순곡길 11,34,13,,,126.99782634,35.05529664
전라남도,화순군,마을회관,다지1구 마을회관,전라남도 화순군 화순읍 다산길 23,545,209,박현조,061-374-1614,126.99807261,35.04981247
전라남도,화순군,마을회관,다지2구 마을회관,전라남도 화순군 화순읍 지실길 45,436,167,정영보,016-622-1441,127.00474199,35.03905709
전라남도,화순군,경로당,서라4차경로당,전라남도 화순군 화순읍 알메로 84,101,38,박재관,,126.99536796,35.06265791
전라남도,화순군,경로당,청전경로당,전라남도 화순군 화순읍 광덕로 154,174,66,김중환,,126.99355201,35.05860471
전라남도,화순군,마을회관,일심4구 마을회관,전라남도 화순군 화순읍 일심3길 4,241,92,백종택,061-374-4077,126.99274502,35.05605775
전라남도,화순군,마을회관,일심1구 마을회관,전라남도 화순군 화순읍 용곡1길 21,109,41,김광현,061-374-0875,126.99831449,35.0612472
전라남도,화순군,마을회관,일심2구 마을회관,전라남도 화순군 화순읍 일심동길 16,271,104,임석기,061-375-3582,127.00175633,35.06269856
전라남도,화순군,마을회관,유천2구 마을회관,전라남도 화순군 화순읍 갱정길 3,218,83,이윤자,061-374-3232,126.99334234,35.0638661
전라남도,화순군,마을회관,유천3구 마을회관,전라남도 화순군 화순읍 여단길 8,102,39,이광수,,127.00007684,35.07113676
전라남도,화순군,교회,제7일안식일교회,전라남도 화순군 화순읍 서양로 436,1091,419,신봉섭,061-373-8993,126.99346633,35.06826203
전라남도,화순군,마을회관,훈리 마을회관,전라남도 화순군 화순읍 대교로 71,66,25,김사용,061-374-9303,126.98723748,35.06356259
전라남도,화순군,마을회관,동구리마을회관,전라남도 화순군 화순읍 동구길 7,74,28,정재호,,126.98609017,35.07946337
전라남도,화순군,교회,화순중앙교회,전라남도 화순군 화순읍 매화동길 26-1 ,331,127,정종은,061-372-0311,126.97723623,35.05785805
전라남도,화순군,경로당,대광1차경로당,전라남도 화순군 화순읍 칠충로 53(대광로제비앙),74,28,장명자,,126.97717513,35.05549539
전라남도,화순군,경로당,대광2차경로당,전라남도 화순군 화순읍 칠충로 46,105,40,김대현,,126.97742931,35.05422437
전라남도,화순군,경로당,한국하이빌경로당,전라남도 화순군 화순읍 칠충로 83-11 (한국아델리움),60,23,양회안,,126.97897976,35.0588739
전라남도,화순군,마을회관,대리3구 마을회관,전라남도 화순군 화순읍 둔버리길 22,271,104,김윤호,,126.97167343,35.05525526
전라남도,화순군,마을회관,대리4구 마을회관,전라남도 화순군 화순읍 매화동길 13,66,25,김선수,061-375-0772,126.97845649,35.05723982
전라남도,화순군,학교,화순중학교 강당,전라남도 화순군 화순읍 칠충로 71,1066,410,김철,061-379-0101,126.97822319,35.05661385
전라남도,화순군,마을회관,대리1구 마을회관,전라남도 화순군 화순읍 대동길 6,83,31,나혜심,061-374-3580,126.97377594,35.05654065
전라남도,화순군,마을회관,이십곡1구 마을회관,전라남도 화순군 화순읍 은곡1길 27-1 ,68,26,김재현,061-372-0059,126.97217646,35.08099115
전라남도,화순군,마을회관,이십곡2구 마을회관,전라남도 화순군 화순읍 압곡길 63,165,63,이미자,,126.96923815,35.0696321
전라남도,화순군,마을회관,삼천2구 마을회관,전라남도 화순군 화순읍 하삼길 5-1 ,271,104,김광열,,126.98511373,35.0522698
전라남도,화순군,마을회관,삼천1구 마을회관,전라남도 화순군 화순읍 서양로 159,54,20,장흥기,061-371-7299,126.98931452,35.05205151
전라남도,화순군,마을회관,삼천4구 마을회관,전라남도 화순군 화순읍 시장길 6-1 ,100,38,장광수,061-375-2223,126.98371107,35.05622623
전라남도,화순군,교회,화순장로교회,전라남도 화순군 화순읍 자치샘로 84,331,127,김재식,061-374-7004,126.98904402,35.05955238
전라남도,화순군,경로당,부영2차경로당,전라남도 화순군 화순읍 광덕로 157,72,27,조기영,,126.99153388,35.05861272
전라남도,화순군,경로당,오성2차경로당,전라남도 화순군 화순읍 오성로 460,64,24,문병수,,126.95976476,35.05160439
전라남도,화순군,마을회관,도웅1구 마을회관,전라남도 화순군 화순읍 도웅2길 4,84,32,김형수,,126.94008305,35.05186577
전라남도,화순군,경로당,미륭경로당,전라남도 화순군 화순읍 광덕로 139(미륭타운),89,34,김종현,,126.99152579,35.05748136
전라남도,화순군,마을회관,계소1구 마을회관,전라남도 화순군 화순읍 계량길 8,294,113,김길웅,011-628-7735,126.95889489,35.0523781
전라남도,화순군,마을회관,계소2구 마을회관,전라남도 화순군 화순읍 소곡길 135,80,30,최기오,061-371-2227,126.95031907,35.06258138
전라남도,화순군,마을회관,감도2구 마을회관,전라남도 화순군 화순읍 도방길 46,76,29,정병옥,061-374-7003,126.97478903,35.03844714
전라남도,화순군,마을회관,감도3구 마을회관,전라남도 화순군 화순읍 백련길 55-6 ,49,18,안준기,010-9110-4973,126.9740977,35.03201687
전라남도,화순군,마을회관,계소3구 마을회관,전라남도 화순군 화순읍 평촌길 37,105,40,김숙태,061-372-0032,126.95380701,35.04936608
전라남도,화순군,마을회관,감도1구 마을회관,전라남도 화순군 화순읍 하만길 74,327,125,최수일,061-373-6766,126.98073691,35.03445292
전라남도,화순군,교회,서현교회,전라남도 화순군 화순읍 학포로 2689,661,254,김순철,061-374-4746,126.96488982,35.04947602
전라남도,화순군,경로당,서라3차경로당,전라남도 화순군 화순읍 오성로 556,73,28,김순덕,,126.96991323,35.05248861
전라남도,화순군,마을회관,벽라1구 마을회관,전라남도 화순군 화순읍 벽라1길 20,165,63,정순금,061-374-1356,126.96681419,35.05176511
전라남도,화순군,마을회관,벽라2구 마을회관,전라남도 화순군 화순읍 서라실길 4-8 ,271,104,배영렬,,126.96436921,35.05391708
전라남도,화순군,마을회관,대리2구 마을회관,전라남도 화순군 화순읍 오성로 558(화순 3차 서라아파트),271,104,배남철,,126.96956166,35.05318163
전라남도,화순군,경로당,매화동경로당,전라남도 화순군 화순읍 매화길 27,87,33,류정열,,126.93723478,35.033466
전라남도,화순군,경로당,모산경로당,전라남도 화순군 한천면 모산길 47,66,25,정옥만,010-8484-7806,126.97355892,34.97909572
전라남도,화순군,학교,오성초등학교 다목적강당,전라남도 화순군 화순읍 오성로 516,1162,446,구희정,061-372-7411,126.96500315,35.05206231
전라남도,화순군,마을회관,주도3구 마을회관,전라남도 화순군 화순읍 주도길 23,83,31,주양탁,,126.94413685,35.03160992
전라남도,화순군,마을회관,주도1구 마을회관,전라남도 화순군 화순읍 주도길 144,59,22,주명환,,126.93242016,35.03320983
전라남도,화순군,마을회관,수만1구 마을회관,전라남도 화순군 화순읍 물촌길 22,66,25,김면수,010-2622-1550,127.01711936,35.08815711
전라남도,화순군,마을회관,수만3구 마을회관,전라남도 화순군 화순읍 만수길 42,54,20,문태주,,127.00358907,35.09836926
전라남도,화순군,마을회관,주도2구 마을회관,전라남도 화순군 화순읍 주도길 102-12 ,86,33,양춘승,061-373-3767,126.9352604,35.03322703
전라남도,화순군,마을회관,서태1구 마을회관,전라남도 화순군 화순읍 태곡길 16,102,39,김성순,,126.94951522,35.04012845
전라남도,화순군,마을회관,앵남1구 마을회관,전라남도 화순군 화순읍 앵무동길 15,137,52,탁성섭,061-375-6632,126.9095328,35.05421563
전라남도,화순군,마을회관,앵남2구 마을회관,전라남도 화순군 화순읍 화남길 9-16 ,80,30,손광웅,010-2602-4246,126.90422843,35.04631166
전라남도,화순군,마을회관,내평리 마을회관,전라남도 화순군 화순읍 내평길 36,67,25,박석봉,,126.96748035,35.03699628
전라남도,화순군,마을회관,연양2구 마을회관,전라남도 화순군 화순읍 연양2길 53-3 ,89,34,노문석,061-372-8954,126.9675138,35.03901603
전라남도,화순군,마을회관,연양1구 마을회관,전라남도 화순군 화순읍 연양1길 55-1 ,271,104,송기성,,126.96642612,35.0430614
전라남도,화순군,경로당,산음경로당,전라남도 화순군 한천면 산음길 89-4 ,83,31,윤이임,010-9144-0237,127.02938034,34.97056805
전라남도,화순군,마을회관,도웅2구 마을회관,전라남도 화순군 화순읍 웅곡길 41,83,31,박병수,011-620-3169,126.94431033,35.05409761
전라남도,화순군,마을회관,세량리 마을회관,전라남도 화순군 화순읍 세량길 23,87,33,이종구,,126.91453638,35.07417462
전라남도,화순군,경로당,주암경로당,전라남도 화순군 한천면 주암길 3-3 ,67,25,민병수,010-8908-0271,126.99327969,34.99797299
전라남도,화순군,경로당,오산경로당,전라남도 화순군 한천면 오산길 5,30,11,최재복,010-9617-8470,127.01343131,34.97690089
전라남도,화순군,경로당,결우경로당,전라남도 화순군 한천면 결우길 23,82,31,구제봉,010-2878-0317,126.9967239,34.99059228
