arcd,acmdfclty_sn,ctprvn_nm,sgg_nm,acmdfclty_se_cd,acmdfclty_se_nm,vt_acmdfclty_nm,rdnmadr_cd,bdong_cd,hdong_cd,dtl_adres,fclty_ar,vt_acmd_psbl_nmpr,xcord,ycord,mngps_nm,mngps_telno
4682000000,695,전라남도,해남군,001,학교,해남고등학교창의예술동,4682025036102830000000003,4682025036,4682025000,전라남도 해남군 해남읍 명문길 7,330,127,126.594735,34.577075,배상훈,010-9602-7809
4682000000,694,전라남도,해남군,001,학교,해남고등학교본관동,4682025036102830000000007,4682025036,4682025000,전라남도 해남군 해남읍 명문길 7,823,317,126.595738,34.577145,배상훈,010-9602-7809
4715000000,810,경상북도,김천시,001,학교,문성중학교,4715011500106070000006039,4715011500,4715061000,경상북도 김천시 영남대로 1992-3 (지좌동),1414,543,128.14630104,36.11813407,백정흠,054-421-2432
4715000000,367,경상북도,김천시,001,학교,김천동부초등학교,4715011500107300001005671,4715011500,4715061000,경상북도 김천시 황산로 83-15 (지좌동),1046,402,128.13847726,36.11860743,백정흠,054-421-2432
4715000000,859,경상북도,김천시,003,경로당,마잠경로당,4715011500103700000005975,4715011500,4715061000,경상북도 김천시 마잠길 62(지좌동),139,53,128.14494615,36.12243528,박무근,054-421-2434
4715000000,853,경상북도,김천시,003,경로당,부곡할머니경로당,4715011400103480009002049,4715011400,4715059500,경상북도 김천시 가메실4길 44-1 (부곡동),125,47,128.10356388,36.12241913,윤채봉,054-421-2402
4715000000,854,경상북도,김천시,003,경로당,중앙경로당,4715011400104220013020156,4715011400,4715059500,경상북도 김천시 부곡중앙3길 11(부곡동),150,57,128.10275645,36.12520992,윤채봉,054-421-2402
4715000000,857,경상북도,김천시,003,경로당,서부경로당,4715011400100180011010297,4715011400,4715059500,경상북도 김천시 강각골1길 3-4 (부곡동),166,63,128.1077248,36.12214393,윤채봉,054-421-2402
4715000000,852,경상북도,김천시,003,경로당,문지왈경로당,4715011400107610003000001,4715011400,4715059500,경상북도 김천시 문지왈4길 43-3 (부곡동),75,28,128.08997099,36.12081714,윤채봉,054-421-2402
4111000000,112,경기도,수원시,001,학교,수일초등학교,4111112900104110000076647,4111112900,4111156000,경기도 수원시 장안구 수일로 85(파장동),799,307,127.00077354,37.31070444,장영란,031-242-5932
4111000000,79,경기도,수원시,001,학교,장안고등학교,4111113000108860003044131,4111113000,4111157200,경기도 수원시 장안구 대평로52번길 12(정자동),630,242,126.99566502,37.29288241,신희정,031-250-2901
4677000000,508,전라남도,고흥군,002,마을회관,계매마을회관,4677040021100610003052100,4677040021,4677040000,전라남도 고흥군 동강면 고흥로 4153-5 ,100,38,127.33545548,34.77074434,곽유선,011-621-8580
4677000000,533,전라남도,고흥군,002,마을회관,덕암마을회관,4677040021104020001050678,4677040021,4677040000,전라남도 고흥군 동강면 덕암상촌길 10,100,38,127.32481619,34.77556069,정강정,011-621-2407
4677000000,646,전라남도,고흥군,003,경로당,원유둔여경로당,4677040021102030011052873,4677040021,4677040000,전라남도 고흥군 동강면 원유둔1길 24-18 ,54,20,127.33413559,34.7811042,,061-833-2372
4677000000,389,전라남도,고흥군,001,학교,남양중학교,4677039023100450001055356,4677039023,4677039000,전라남도 고흥군 남양면 남양로 219-6 ,3502,1346,127.35675118,34.73622868,김종현,061-833-1083
4677000000,813,전라남도,고흥군,001,학교,남양초우도분교,4677039024112300000046118,4677039024,4677039000,전라남도 고흥군 남양면 우도길 18,120,46,127.31432602,34.72229424,,
4677000000,393,전라남도,고흥군,001,학교,동강중학교,4677040021100640003052080,4677040021,4677040000,전라남도 고흥군 동강면 계매길 11-2 ,1750,673,127.33663299,34.77138879,임창주,010-2586-3581
4677000000,521,전라남도,고흥군,002,마을회관,내대마을회관,4677040026103900002059942,4677040026,4677040000,전라남도 고흥군 동강면 내대호수길 159,100,38,127.36943223,34.79876714,이충형,011-9625-1065
4677000000,599,전라남도,고흥군,002,마을회관,원매곡마을회관,4677040024103440006058494,4677040024,4677040000,전라남도 고흥군 동강면 원매곡길 38,100,38,127.33717284,34.80404675,송기상,011-806-2416
4677000000,555,전라남도,고흥군,002,마을회관,사동마을회관,4677040023103660001057417,4677040023,4677040000,전라남도 고흥군 동강면 대강사동길 18,100,38,127.32615258,34.78869829,송홍래,010-3644-4430
4677000000,642,전라남도,고흥군,007,기타시설,두남정,4677040023104910000050513,4677040023,4677040000,전라남도 고흥군 동강면 두산길 10-1 ,87,33,127.32628024,34.78592701,,010-9606-2268
4677000000,619,전라남도,고흥군,002,마을회관,평촌마을회관,4677040023106850006050467,4677040023,4677040000,전라남도 고흥군 동강면 대강평촌길 6,100,38,127.32611804,34.7819573,최사연,011-640-2003
4677000000,609,전라남도,고흥군,002,마을회관,죽산마을회관,4677040030103260001052449,4677040030,4677040000,전라남도 고흥군 동강면 서민호길 85,96,36,127.34074989,34.77630436,박기태,010-3636-9524
4677000000,550,전라남도,고흥군,002,마을회관,병동마을회관,4677040030105410001057772,4677040030,4677040000,전라남도 고흥군 동강면 병풍1길 11,100,38,127.34406684,34.7866028,배재호,010-3484-2067
4677000000,651,전라남도,고흥군,003,경로당,죽산여경로당,4677040030103140002051720,4677040030,4677040000,전라남도 고흥군 동강면 서민호길 73-3 ,95,36,127.33928452,34.77685329,,061-833-2896
4677000000,607,전라남도,고흥군,002,마을회관,죽동마을회관,4677040028103530005058709,4677040028,4677040000,전라남도 고흥군 동강면 죽암안길 87-2 ,85,32,127.38750484,34.78629069,김정환,010-3625-2963
4677000000,588,전라남도,고흥군,002,마을회관,옹암마을회관,4677040028103190000057041,4677040028,4677040000,전라남도 고흥군 동강면 죽암안길 65,85,32,127.38736287,34.78463412,권종갑,010-6329-2711
4677000000,604,전라남도,고흥군,002,마을회관,장동마을회관,4677040029107800001058055,4677040029,4677040000,전라남도 고흥군 동강면 동강장동길 74,100,38,127.35040188,34.80551219,송기원,011-614-0465
4677000000,438,전라남도,고흥군,002,마을회관,신기마을회관,4677041023108520014045721,4677041023,4677041000,전라남도 고흥군 대서면 동서로 923,1278,491,127.26474549,34.7410522,송점식,010-2249-8140
4677000000,439,전라남도,고흥군,002,마을회관,안동마을회관,4677041023103260001046818,4677041023,4677041000,전라남도 고흥군 대서면 기러기길 1,438,168,127.27808666,34.75140468,송형두,010-4644-0079
4677000000,455,전라남도,고흥군,002,마을회관,온동마을회관,4677041027103500001051167,4677041027,4677041000,전라남도 고흥군 대서면 온동길 104,468,180,127.32787913,34.77089081,이차근,010-9380-3017
4677000000,453,전라남도,고흥군,002,마을회관,동편마을회관,4677041027109070001051124,4677041027,4677041000,전라남도 고흥군 대서면 동편길 46,264,101,127.30775652,34.76940136,송태호,011-621-3557
4677000000,454,전라남도,고흥군,002,마을회관,금곡마을회관,4677041027115220000051153,4677041027,4677041000,전라남도 고흥군 대서면 금곡길 103,443,170,127.32228735,34.76958138,송송석,011-3626-2470
4677000000,447,전라남도,고흥군,002,마을회관,송림마을회관,4677041025106260011046569,4677041025,4677041000,전라남도 고흥군 대서면 송림로 380,465,178,127.28283233,34.73772291,임종율,010-9898-3417
4677000000,450,전라남도,고흥군,002,마을회관,하남마을회관,4677041026107680001050205,4677041026,4677041000,전라남도 고흥군 대서면 하남길 10-5 ,980,376,127.30354628,34.75899285,박동주,010-4607-3533
4677000000,636,전라남도,고흥군,006,교회,대서교회,4677041024111640002048818,4677041024,4677041000,전라남도 고흥군 대서면 석장2길 28,491,188,127.28501949,34.76865608,,061-834-0691
4677000000,653,전라남도,고흥군,007,기타시설,팔영농협대서지점,4677041024113330001049585,4677041024,4677041000,전라남도 고흥군 대서면 석장2길 17,169,65,127.28431983,34.76989446,,
4677000000,448,전라남도,고흥군,002,마을회관,장사마을회관,4677041025102950001047175,4677041025,4677041000,전라남도 고흥군 대서면 솔로골큰길 39-1 ,272,104,127.28657595,34.73616455,김영환,010-4022-3409
4677000000,530,전라남도,고흥군,002,마을회관,대덕마을회관,4677042024109030000035223,4677042024,4677042000,전라남도 고흥군 두원면 대덕길 67,85,32,127.2534254,34.67770584,신상호,010-3603-2019
4677000000,574,전라남도,고흥군,002,마을회관,신흥마을회관,4677042024110690000027356,4677042024,4677042000,전라남도 고흥군 두원면 금산신흥길 214-2 ,114,43,127.24562399,34.68957216,김영식,010-6340-5384
4677000000,513,전라남도,고흥군,002,마을회관,구룡마을회관,4677042025201540003043848,4677042025,4677042000,전라남도 고흥군 두원면 두원구룡길 46,88,33,127.25791835,34.69175207,김윤수,
4677000000,583,전라남도,고흥군,002,마을회관,예동마을회관,4677042022105930002026663,4677042022,4677042000,전라남도 고흥군 두원면 예골길 12,88,33,127.24372815,34.65944771,김태길,010-4282-7787
4677000000,601,전라남도,고흥군,002,마을회관,월하마을회관,4677042023101400000026602,4677042023,4677042000,전라남도 고흥군 두원면 월하길 10,148,56,127.23960781,34.67478545,김동준,010-4618-5181
4677000000,629,전라남도,고흥군,002,마을회관,풍류마을회관,4677042023106110000026455,4677042023,4677042000,전라남도 고흥군 두원면 풍류2길 51,125,48,127.23458354,34.66203568,송택회,010-8613-7166
4677000000,816,전라남도,고흥군,004,관공서,두원치안센터,4677042030108460004033704,4677042030,4677042000,전라남도 고흥군 두원면 두원로 456,70,26,127.27543544,34.64476614,,
4677000000,814,전라남도,고흥군,004,관공서,두원면사무소,4677042030107800001033733,4677042030,4677042000,전라남도 고흥군 두원면 두원로 480-1 ,440,169,127.27427213,34.64650764,,
4677000000,817,전라남도,고흥군,006,교회,두원교회,4677042030108460001034031,4677042030,4677042000,전라남도 고흥군 두원면 용산신송길 168,180,69,127.27572438,34.64492953,,
4677000000,514,전라남도,고흥군,002,마을회관,금계마을회관,4677042030108050001033783,4677042030,4677042000,전라남도 고흥군 두원면 금계길 47,108,41,127.27551362,34.64982931,이상균,010-4662-4102
4677000000,531,전라남도,고흥군,002,마을회관,대산마을회관,4677042030101890009033791,4677042030,4677042000,전라남도 고흥군 두원면 대산길 45,113,43,127.28644775,34.6510605,신 경우,010-4103-4848
4677000000,570,전라남도,고흥군,002,마을회관,신월마을회관,4677042030100700008035667,4677042030,4677042000,전라남도 고흥군 두원면 새신월길 35,85,32,127.28722539,34.65914365,전일찬,010-8637-4142
4677000000,581,전라남도,고흥군,002,마을회관,영동마을회관,4677042029105580001034781,4677042029,4677042000,전라남도 고흥군 두원면 영동길 67,92,35,127.26750172,34.6684474,송정윤,010-4616-4406
4677000000,587,전라남도,고흥군,002,마을회관,오수마을회관,4677042029103530000034047,4677042029,4677042000,전라남도 고흥군 두원면 오수안길 87,100,38,127.2705609,34.66535121,류복래,010-3666-2018
4677000000,615,전라남도,고흥군,002,마을회관,진목마을회관,4677042028111790002044322,4677042028,4677042000,전라남도 고흥군 두원면 차수진목길 90,92,35,127.2665898,34.68464681,이승우,010-4912-2212
4677000000,616,전라남도,고흥군,002,마을회관,차수마을회관,4677042028105980001035044,4677042028,4677042000,전라남도 고흥군 두원면 차수진목길 40,86,33,127.26489529,34.68001992,정병채,010-5006-1053
4677000000,561,전라남도,고흥군,002,마을회관,서신마을회관,4677042031105570001033523,4677042031,4677042000,전라남도 고흥군 두원면 서신길 60-2 ,82,31,127.28229361,34.6431736,김귀근,010-7344-2171
4677000000,591,전라남도,고흥군,002,마을회관,외신마을회관,4677042031103870001033689,4677042031,4677042000,전라남도 고흥군 두원면 외신길 7,86,33,127.27969769,34.64694411,류계현,010-4627-8722
4677000000,820,전라남도,고흥군,007,기타시설,두원복지관,4677042030107800001033731,4677042030,4677042000,전라남도 고흥군 두원면 두원로 482,180,69,127.27377941,34.6465629,,
4677000000,821,전라남도,고흥군,007,기타시설,정다운어린이집,4677042030108460008033706,4677042030,4677042000,전라남도 고흥군 두원면 두원로 458,300,115,127.27536956,34.64484653,,
4677000000,463,전라남도,고흥군,002,마을회관,사포마을회관,4677044021106330000041179,4677044021,4677044000,전라남도 고흥군 영남면 사포희망길 18-4 ,99,38,127.45258221,34.6035977,정경규,010-3635-5261
4677000000,576,전라남도,고흥군,002,마을회관,양화마을여경로당,4677044021103490003060552,4677044021,4677044000,전라남도 고흥군 영남면 해맞이로 165,84,32,127.46160644,34.59132909,이길호,010-2622-0039
4677000000,517,전라남도,고흥군,002,마을회관,금오마을회관,4677042033102340001035425,4677042033,4677042000,전라남도 고흥군 두원면 금오길 19,115,44,127.31730465,34.65244342,박창봉,010-3611-4238
4677000000,562,전라남도,고흥군,002,마을회관,석촌마을회관,4677042033108370001035558,4677042033,4677042000,전라남도 고흥군 두원면 두원석촌길 1,92,35,127.31228125,34.63686027,장석만,010-5329-4761
